id,city_name,signup_os,signup_channel,signup_date,bgc_date,vehicle_added_date,vehicle_make,vehicle_model,vehicle_year,first_completed_date
38200,Berton,ios web,Organic,1/5/16,1/7/16,NA,,,NA,NA
38201,Berton,mac,Paid,1/21/16,2/13/16,NA,,,NA,NA
38202,Wrouver,ios web,Paid,1/7/16,1/7/16,NA,,,NA,NA
38203,Strark,ios web,Referral,1/19/16,NA,NA,,,NA,NA
38204,Strark,android web,Paid,1/24/16,NA,NA,,,NA,NA
38205,Berton,mac,Paid,1/26/16,1/26/16,1/26/16,Toyota,Prius V,2015,NA
38206,Strark,mac,Referral,1/30/16,2/5/16,2/7/16,Ford,Edge,2015,NA
38207,Berton,ios web,Paid,1/21/16,1/23/16,NA,,,NA,NA
38208,Berton,mac,Organic,1/18/16,1/21/16,NA,,,NA,NA
38209,Berton,ios web,Referral,1/5/16,1/6/16,1/15/16,Honda,Accord,2012,NA
38210,Strark,android web,Paid,1/20/16,1/23/16,1/24/16,Kia,Optima,2015,1/24/16
38211,Berton,windows,Paid,1/17/16,1/19/16,NA,,,NA,NA
38212,Berton,android web,Referral,1/18/16,1/21/16,2/2/16,Volkswagen,e-Golf,2013,NA
38213,Strark,windows,Paid,1/21/16,1/23/16,1/25/16,Nissan,Sentra,2014,NA
38214,Strark,android web,Organic,1/22/16,2/14/16,NA,,,NA,NA
38215,Berton,mac,Paid,1/12/16,1/13/16,NA,,,NA,NA
38216,Berton,android web,Referral,1/17/16,1/19/16,1/23/16,Ford,Explorer,2004,1/23/16
38217,Berton,android web,Paid,1/19/16,2/23/16,NA,,,NA,NA
38218,Strark,android web,Referral,1/19/16,2/11/16,2/11/16,GMC,Envoy,2002,NA
38219,Berton,ios web,Organic,1/9/16,2/21/16,2/24/16,Ford,Escape,2015,NA
38220,Strark,mac,Referral,1/11/16,NA,2/23/16,Mitsubishi,Galant,2005,NA
38221,Strark,android web,Paid,1/7/16,NA,NA,,,NA,NA
38222,Strark,mac,Referral,1/23/16,2/15/16,2/25/16,Toyota,Corolla,2008,NA
38223,Strark,android web,Paid,1/7/16,NA,NA,,,NA,NA
38224,Wrouver,android web,Paid,1/2/16,1/2/16,1/4/16,Kia,Forte,2014,1/11/16
38225,Strark,,Referral,1/2/16,NA,NA,,,NA,NA
38226,Strark,mac,Organic,1/9/16,2/4/16,NA,,,NA,NA
38227,Strark,windows,Paid,1/4/16,1/8/16,NA,,,NA,NA
38228,Strark,android web,Organic,1/1/16,2/4/16,NA,,,NA,NA
38229,Strark,windows,Paid,1/21/16,2/8/16,NA,,,NA,NA
38230,Strark,android web,Paid,1/13/16,1/13/16,NA,,,NA,NA
38231,Strark,other,Referral,1/6/16,1/11/16,1/18/16,Nissan,Maxima,2014,1/20/16
38232,Berton,ios web,Paid,1/19/16,2/6/16,2/16/16,Honda,Accord,2003,NA
38233,Strark,android web,Organic,1/26/16,2/2/16,NA,,,NA,NA
38234,Strark,,Organic,1/10/16,NA,NA,,,NA,NA
38235,Strark,ios web,Referral,1/21/16,1/21/16,1/21/16,Toyota,Corolla,2011,1/25/16
38236,Berton,android web,Paid,1/15/16,2/14/16,NA,,,NA,NA
38237,Strark,ios web,Organic,1/24/16,1/30/16,NA,,,NA,NA
38238,Strark,mac,Organic,1/7/16,NA,NA,,,NA,NA
38239,Berton,mac,Paid,1/21/16,NA,NA,,,NA,NA
38240,Berton,mac,Referral,1/15/16,2/14/16,NA,,,NA,NA
38241,Berton,,Referral,1/1/16,1/28/16,NA,,,NA,NA
38242,Wrouver,ios web,Paid,1/24/16,NA,NA,,,NA,NA
38243,Berton,ios web,Referral,1/10/16,2/23/16,2/29/16,Hyundai,Elantra,2014,NA
38244,Strark,mac,Referral,1/5/16,1/5/16,1/7/16,Ford,Focus,2013,1/7/16
38245,Strark,,Referral,1/10/16,NA,NA,,,NA,NA
38246,Berton,windows,Organic,1/11/16,1/22/16,NA,,,NA,NA
38247,Berton,windows,Organic,1/19/16,1/24/16,NA,,,NA,NA
38248,Strark,ios web,Paid,1/24/16,NA,NA,,,NA,NA
38249,Berton,ios web,Referral,1/21/16,1/30/16,1/31/16,Toyota,RAV4,2010,NA
38250,Strark,mac,Referral,1/11/16,NA,NA,,,NA,NA
38251,Berton,windows,Organic,1/21/16,1/29/16,2/17/16,Ford,F-150,2001,NA
38252,Wrouver,android web,Referral,1/16/16,NA,NA,,,NA,NA
38253,Strark,other,Organic,1/11/16,1/24/16,2/4/16,Ford,Explorer,2014,NA
38254,Berton,ios web,Paid,1/1/16,2/18/16,NA,,,NA,NA
38255,Strark,,Referral,1/6/16,NA,NA,,,NA,NA
38256,Strark,android web,Referral,1/4/16,1/21/16,NA,,,NA,NA
38257,Berton,other,Paid,1/4/16,NA,NA,,,NA,NA
38258,Berton,ios web,Paid,1/2/16,2/29/16,NA,,,NA,NA
38259,Berton,other,Organic,1/8/16,NA,NA,,,NA,NA
38260,Strark,other,Organic,1/27/16,2/7/16,NA,,,NA,NA
38261,Strark,other,Paid,1/17/16,NA,NA,,,NA,NA
38262,Berton,ios web,Referral,1/1/16,1/1/16,1/1/16,Toyota,Camry,2015,NA
38263,Berton,mac,Referral,1/10/16,NA,NA,,,NA,NA
38264,Strark,,Organic,1/17/16,NA,NA,,,NA,NA
38265,Wrouver,android web,Organic,1/23/16,1/27/16,1/27/16,Ford,Fusion,2009,NA
38266,Strark,ios web,Paid,1/4/16,NA,NA,,,NA,NA
38267,Strark,ios web,Paid,1/21/16,1/22/16,2/29/16,Nissan,Versa,2015,NA
38268,Strark,android web,Referral,1/1/16,NA,NA,,,NA,NA
38269,Strark,ios web,Referral,1/13/16,1/25/16,2/27/16,Chevrolet,Cruze,2016,NA
38270,Wrouver,ios web,Paid,1/21/16,1/25/16,NA,,,NA,NA
38271,Strark,ios web,Paid,1/28/16,1/28/16,1/30/16,Ford,Escape,2014,2/12/16
38272,Berton,android web,Paid,1/28/16,NA,NA,,,NA,NA
38273,Berton,ios web,Paid,1/12/16,1/13/16,1/13/16,Mazda,Tribute,2005,NA
38274,Strark,,Organic,1/19/16,1/31/16,NA,,,NA,NA
38275,Strark,ios web,Paid,1/27/16,1/27/16,NA,,,NA,NA
38276,Strark,,Referral,1/2/16,NA,NA,,,NA,NA
38277,Strark,android web,Referral,1/3/16,1/12/16,NA,,,NA,NA
38278,Strark,ios web,Referral,1/29/16,2/10/16,NA,,,NA,NA
38279,Wrouver,ios web,Paid,1/12/16,NA,NA,,,NA,NA
38280,Berton,other,Paid,1/19/16,NA,NA,,,NA,NA
38281,Strark,mac,Referral,1/26/16,2/19/16,NA,,,NA,NA
38282,Berton,ios web,Referral,1/3/16,1/19/16,2/25/16,Toyota,Camry,2009,NA
38283,Berton,ios web,Paid,1/20/16,1/26/16,NA,,,NA,NA
38284,Berton,,Referral,1/26/16,2/2/16,2/6/16,Chevrolet,Silverado 1500,2015,2/7/16
38285,Strark,android web,Referral,1/26/16,1/27/16,2/4/16,Volkswagen,Jetta,2011,2/6/16
38286,Berton,android web,Paid,1/6/16,2/1/16,NA,,,NA,NA
38287,Strark,ios web,Referral,1/11/16,1/13/16,NA,,,NA,NA
38288,Strark,mac,Paid,1/12/16,1/18/16,NA,,,NA,NA
38289,Wrouver,windows,Organic,1/18/16,1/22/16,NA,,,NA,NA
38290,Strark,android web,Paid,1/21/16,NA,NA,,,NA,NA
38291,Strark,,Organic,1/16/16,NA,NA,,,NA,NA
38292,Berton,android web,Organic,1/14/16,2/6/16,NA,,,NA,NA
38293,Strark,ios web,Referral,1/6/16,1/12/16,NA,,,NA,NA
38294,Strark,ios web,Paid,1/6/16,1/17/16,NA,,,NA,NA
38295,Berton,windows,Paid,1/25/16,2/2/16,NA,,,NA,NA
38296,Wrouver,ios web,Organic,1/10/16,1/10/16,NA,,,NA,NA
38297,Strark,other,Referral,1/5/16,1/26/16,NA,,,NA,NA
38298,Berton,android web,Organic,1/8/16,NA,NA,,,NA,NA
38299,Berton,ios web,Referral,1/24/16,1/30/16,1/30/16,Audi,A4,2007,1/30/16
38300,Strark,,Referral,1/6/16,1/12/16,NA,,,NA,NA
38301,Berton,ios web,Paid,1/13/16,NA,NA,,,NA,NA
38302,Berton,android web,Paid,1/5/16,NA,NA,,,NA,NA
38303,Wrouver,android web,Paid,1/5/16,1/5/16,1/7/16,Honda,Civic,2015,NA
38304,Berton,ios web,Organic,1/14/16,1/20/16,NA,,,NA,NA
38305,Strark,ios web,Paid,1/25/16,2/1/16,NA,,,NA,NA
38306,Strark,android web,Paid,1/3/16,2/11/16,NA,,,NA,NA
38307,Berton,ios web,Organic,1/15/16,2/12/16,NA,,,NA,NA
38308,Berton,ios web,Referral,1/22/16,1/23/16,1/24/16,Chevrolet,Spark,2013,2/4/16
38309,Berton,,Referral,1/10/16,NA,NA,,,NA,NA
38310,Strark,android web,Referral,1/11/16,1/11/16,1/12/16,Honda,Civic,2015,1/17/16
38311,Strark,ios web,Organic,1/7/16,1/18/16,NA,,,NA,NA
38312,Strark,ios web,Paid,1/12/16,1/20/16,NA,,,NA,NA
38313,Berton,windows,Referral,1/29/16,1/29/16,1/29/16,Toyota,Corolla,2014,2/1/16
38314,Strark,,Referral,1/7/16,1/20/16,1/30/16,Toyota,Corolla,2012,NA
38315,Berton,android web,Paid,1/14/16,NA,NA,,,NA,NA
38316,Wrouver,android web,Organic,1/23/16,1/23/16,1/23/16,Toyota,Highlander,2012,2/5/16
38317,Berton,,Referral,1/5/16,1/8/16,NA,,,NA,NA
38318,Berton,android web,Paid,1/29/16,2/9/16,2/13/16,Dodge,Nitro,2007,NA
38319,Berton,windows,Referral,1/11/16,NA,NA,,,NA,NA
38320,Strark,android web,Paid,1/14/16,1/18/16,1/23/16,Toyota,Yaris,2007,1/28/16
38321,Berton,,Referral,1/5/16,NA,NA,,,NA,NA
38322,Strark,mac,Referral,1/26/16,2/22/16,NA,,,NA,NA
38323,Strark,ios web,Referral,1/19/16,2/1/16,2/11/16,Honda,Accord,2003,NA
38324,Berton,android web,Paid,1/19/16,1/30/16,NA,,,NA,NA
38325,Wrouver,mac,Paid,1/26/16,2/16/16,NA,,,NA,NA
38326,Strark,,Referral,1/2/16,1/14/16,NA,,,NA,NA
38327,Strark,android web,Paid,1/10/16,1/29/16,NA,,,NA,NA
38328,Strark,android web,Organic,1/1/16,2/15/16,NA,,,NA,NA
38329,Berton,android web,Paid,1/20/16,1/30/16,NA,,,NA,NA
38330,Berton,ios web,Paid,1/8/16,1/28/16,NA,,,NA,NA
38331,Strark,android web,Paid,1/14/16,NA,NA,,,NA,NA
38332,Strark,ios web,Paid,1/14/16,1/17/16,NA,,,NA,NA
38333,Berton,ios web,Organic,1/27/16,1/31/16,NA,,,NA,NA
38334,Berton,android web,Paid,1/20/16,1/30/16,NA,,,NA,NA
38335,Strark,android web,Referral,1/2/16,1/23/16,NA,,,NA,NA
38336,Strark,mac,Organic,1/9/16,2/10/16,2/14/16,Lexus,ES,2014,NA
38337,Strark,android web,Referral,1/11/16,1/18/16,2/12/16,Chevrolet,Silverado 1500,2014,NA
38338,Strark,ios web,Paid,1/30/16,NA,NA,,,NA,NA
38339,Strark,mac,Paid,1/21/16,NA,NA,,,NA,NA
38340,Berton,windows,Paid,1/10/16,1/25/16,NA,,,NA,NA
38341,Strark,android web,Referral,1/1/16,1/20/16,2/29/16,Hyundai,Elantra,2012,NA
38342,Strark,windows,Organic,1/5/16,1/17/16,NA,,,NA,NA
38343,Berton,ios web,Referral,1/12/16,1/12/16,1/16/16,Toyota,Sienna,2015,1/21/16
38344,Strark,android web,Paid,1/25/16,1/30/16,1/29/16,Honda,Accord,2012,1/29/16
38345,Berton,android web,Paid,1/16/16,2/3/16,NA,,,NA,NA
38346,Berton,ios web,Organic,1/26/16,2/1/16,NA,,,NA,NA
38347,Strark,mac,Referral,1/22/16,1/23/16,2/3/16,Honda,Civic,2010,2/9/16
38348,Strark,,Referral,1/4/16,1/24/16,NA,,,NA,NA
38349,Strark,,Organic,1/19/16,1/19/16,NA,,,NA,NA
38350,Strark,mac,Organic,1/21/16,1/29/16,2/5/16,Honda,Civic,2012,NA
38351,Berton,ios web,Referral,1/5/16,1/12/16,1/15/16,Toyota,Corolla,2016,NA
38352,Strark,ios web,Referral,1/20/16,1/20/16,NA,,,NA,NA
38353,Strark,,Referral,1/6/16,NA,NA,,,NA,NA
38354,Berton,ios web,Paid,1/21/16,1/28/16,NA,,,NA,NA
38355,Strark,windows,Referral,1/29/16,NA,NA,,,NA,NA
38356,Wrouver,other,Paid,1/7/16,NA,NA,,,NA,NA
38357,Strark,mac,Referral,1/28/16,2/12/16,2/21/16,Toyota,Camry,2014,NA
38358,Strark,ios web,Paid,1/29/16,1/30/16,NA,,,NA,NA
38359,Strark,windows,Referral,1/9/16,1/9/16,1/10/16,Scion,xD,2008,1/14/16
38360,Berton,windows,Paid,1/4/16,1/21/16,NA,,,NA,NA
38361,Strark,windows,Paid,1/18/16,1/23/16,NA,,,NA,NA
38362,Berton,ios web,Referral,1/13/16,1/22/16,2/28/16,Hyundai,Santa Fe,2014,NA
38363,Berton,mac,Referral,1/7/16,1/12/16,NA,,,NA,NA
38364,Strark,other,Organic,1/6/16,1/20/16,NA,,,NA,NA
38365,Berton,mac,Organic,1/9/16,NA,NA,,,NA,NA
38366,Strark,ios web,Organic,1/7/16,1/23/16,NA,,,NA,NA
38367,Strark,ios web,Referral,1/8/16,1/8/16,1/8/16,Toyota,Camry,2014,NA
38368,Strark,,Referral,1/29/16,2/6/16,NA,,,NA,NA
38369,Strark,android web,Paid,1/11/16,2/12/16,2/29/16,Honda,Civic,2005,NA
38370,Berton,,Referral,1/9/16,1/12/16,1/24/16,Jeep,Grand Cherokee,2014,NA
38371,Strark,mac,Paid,1/26/16,2/2/16,2/12/16,Ford,Escape,2011,NA
38372,Strark,windows,Paid,1/12/16,1/13/16,NA,,,NA,NA
38373,Berton,android web,Paid,1/18/16,NA,NA,,,NA,NA
38374,Berton,android web,Referral,1/25/16,1/29/16,1/29/16,Jeep,Patriot,2014,1/29/16
38375,Strark,other,Organic,1/10/16,NA,NA,,,NA,NA
38376,Strark,ios web,Paid,1/1/16,NA,NA,,,NA,NA
38377,Strark,windows,Referral,1/11/16,1/12/16,NA,,,NA,NA
38378,Berton,ios web,Referral,1/2/16,1/2/16,1/2/16,Acura,MDX,2007,1/6/16
38379,Strark,mac,Referral,1/23/16,1/24/16,NA,,,NA,NA
38380,Strark,android web,Paid,1/23/16,2/12/16,NA,,,NA,NA
38381,Berton,windows,Organic,1/3/16,1/4/16,NA,,,NA,NA
38382,Strark,windows,Referral,1/15/16,1/15/16,1/19/16,Nissan,Sentra,2015,1/22/16
38383,Berton,other,Paid,1/22/16,1/24/16,NA,,,NA,NA
38384,Wrouver,android web,Paid,1/19/16,1/22/16,NA,,,NA,NA
38385,Berton,ios web,Paid,1/30/16,NA,NA,,,NA,NA
38386,Strark,ios web,Referral,1/25/16,NA,NA,,,NA,NA
38387,Berton,ios web,Referral,1/12/16,1/18/16,2/22/16,Cadillac,Escalade,2009,NA
38388,Berton,android web,Paid,1/14/16,2/7/16,NA,,,NA,NA
38389,Berton,android web,Referral,1/19/16,2/17/16,2/18/16,Toyota,Matrix,2003,NA
38390,Berton,ios web,Paid,1/4/16,2/6/16,NA,,,NA,NA
38391,Strark,ios web,Organic,1/16/16,1/26/16,2/12/16,Nissan,Sentra,2012,NA
38392,Berton,android web,Paid,1/8/16,1/9/16,NA,,,NA,NA
38393,Strark,android web,Referral,1/28/16,NA,NA,,,NA,NA
38394,Berton,windows,Paid,1/7/16,1/11/16,NA,,,NA,NA
38395,Strark,android web,Organic,1/28/16,2/14/16,NA,,,NA,NA
38396,Berton,ios web,Organic,1/21/16,2/18/16,NA,,,NA,NA
38397,Strark,android web,Paid,1/16/16,1/19/16,NA,,,NA,NA
38398,Strark,windows,Referral,1/12/16,1/17/16,1/17/16,Toyota,Prius,2015,1/17/16
38399,Berton,ios web,Organic,1/18/16,NA,NA,,,NA,NA
38400,Strark,windows,Paid,1/8/16,1/22/16,NA,,,NA,NA
38401,Strark,mac,Paid,1/2/16,NA,NA,,,NA,NA
38402,Strark,ios web,Referral,1/8/16,1/8/16,NA,,,NA,NA
38403,Strark,android web,Referral,1/5/16,1/7/16,2/29/16,Ford,Focus,2014,NA
38404,Berton,other,Paid,1/7/16,2/5/16,NA,,,NA,NA
38405,Strark,,Referral,1/4/16,NA,NA,,,NA,NA
38406,Strark,ios web,Paid,1/7/16,1/16/16,1/16/16,Honda,Civic,2009,2/6/16
38407,Strark,android web,Referral,1/13/16,NA,NA,,,NA,NA
38408,Strark,windows,Referral,1/24/16,NA,NA,,,NA,NA
38409,Wrouver,android web,Paid,1/23/16,1/27/16,NA,,,NA,NA
38410,Berton,,Referral,1/4/16,NA,NA,,,NA,NA
38411,Strark,ios web,Referral,1/12/16,1/23/16,NA,,,NA,NA
38412,Strark,ios web,Organic,1/14/16,1/14/16,1/23/16,Mercedes-Benz,S-Class,2007,NA
38413,Strark,android web,Paid,1/16/16,2/4/16,NA,,,NA,NA
38414,Strark,mac,Paid,1/3/16,1/17/16,NA,,,NA,NA
38415,Strark,mac,Organic,1/4/16,1/4/16,NA,,,NA,NA
38416,Strark,windows,Referral,1/11/16,2/7/16,NA,,,NA,NA
38417,Strark,ios web,Paid,1/5/16,NA,NA,,,NA,NA
38418,Berton,ios web,Organic,1/27/16,2/1/16,2/14/16,Lexus,IS,2005,NA
38419,Berton,ios web,Organic,1/12/16,2/13/16,NA,,,NA,NA
38420,Strark,,Organic,1/5/16,1/5/16,NA,,,NA,NA
38421,Berton,ios web,Organic,1/12/16,2/1/16,2/1/16,Honda,Civic,2013,NA
38422,Strark,,Organic,1/20/16,1/20/16,NA,,,NA,NA
38423,Strark,,Referral,1/10/16,NA,NA,,,NA,NA
38424,Strark,ios web,Referral,1/13/16,1/13/16,2/25/16,Dodge,Dart,2013,NA
38425,Berton,android web,Referral,1/27/16,1/28/16,2/3/16,Chevrolet,Trailblazer,2003,2/4/16
38426,Berton,windows,Paid,1/13/16,1/30/16,NA,,,NA,NA
38427,Strark,android web,Organic,1/13/16,1/29/16,NA,,,NA,NA
38428,Berton,,Referral,1/20/16,NA,NA,,,NA,NA
38429,Strark,mac,Paid,1/17/16,1/18/16,1/23/16,Chrysler,200,2013,1/26/16
38430,Berton,windows,Paid,1/12/16,1/25/16,NA,,,NA,NA
38431,Strark,android web,Paid,1/6/16,NA,NA,,,NA,NA
38432,Wrouver,ios web,Referral,1/20/16,1/21/16,1/21/16,Toyota,Camry,2012,1/21/16
38433,Berton,ios web,Paid,1/18/16,NA,NA,,,NA,NA
38434,Strark,mac,Paid,1/12/16,1/15/16,NA,,,NA,NA
38435,Berton,ios web,Referral,1/11/16,1/30/16,NA,,,NA,NA
38436,Strark,android web,Paid,1/9/16,1/14/16,NA,,,NA,NA
38437,Strark,mac,Organic,1/25/16,2/6/16,2/21/16,Mitsubishi,Mirage,2014,NA
38438,Strark,other,Referral,1/26/16,NA,NA,,,NA,NA
38439,Berton,mac,Paid,1/20/16,1/28/16,NA,,,NA,NA
38440,Strark,ios web,Paid,1/12/16,1/12/16,NA,,,NA,NA
38441,Strark,mac,Organic,1/9/16,1/25/16,NA,,,NA,NA
38442,Berton,ios web,Paid,1/30/16,NA,NA,,,NA,NA
38443,Strark,ios web,Organic,1/8/16,1/17/16,NA,,,NA,NA
38444,Strark,ios web,Referral,1/2/16,1/3/16,1/3/16,BMW,5-series,2015,1/6/16
38445,Strark,ios web,Referral,1/22/16,2/15/16,2/25/16,Dodge,Charger,2008,NA
38446,Strark,ios web,Organic,1/24/16,1/24/16,NA,,,NA,NA
38447,Strark,windows,Organic,1/21/16,1/21/16,NA,,,NA,NA
38448,Strark,ios web,Paid,1/19/16,1/19/16,NA,,,NA,NA
38449,Strark,android web,Referral,1/12/16,1/12/16,1/22/16,Nissan,Pathfinder,2015,NA
38450,Strark,windows,Organic,1/6/16,1/6/16,2/23/16,Honda,CR-V,2012,NA
38451,Strark,ios web,Paid,1/30/16,2/8/16,NA,,,NA,NA
38452,Strark,android web,Organic,1/17/16,1/18/16,2/7/16,Chrysler,300,2006,2/7/16
38453,Berton,windows,Paid,1/8/16,1/9/16,NA,,,NA,NA
38454,Strark,android web,Referral,1/2/16,1/6/16,1/6/16,Nissan,Pathfinder,2001,NA
38455,Berton,windows,Paid,1/16/16,NA,NA,,,NA,NA
38456,Berton,android web,Referral,1/4/16,1/14/16,2/11/16,Hyundai,Sonata,2015,NA
38457,Strark,ios web,Organic,1/11/16,1/11/16,NA,,,NA,NA
38458,Berton,ios web,Paid,1/19/16,NA,NA,Volkswagen,Jetta,2010,NA
38459,Berton,android web,Paid,1/13/16,1/23/16,NA,,,NA,NA
38460,Strark,ios web,Referral,1/26/16,1/26/16,NA,,,NA,NA
38461,Strark,mac,Paid,1/4/16,1/13/16,NA,,,NA,NA
38462,Berton,other,Referral,1/27/16,2/2/16,2/25/16,Toyota,Prius V,2012,NA
38463,Strark,android web,Referral,1/2/16,NA,NA,,,NA,NA
38464,Strark,android web,Referral,1/8/16,1/8/16,1/11/16,Chevrolet,Silverado 1500,2015,1/30/16
38465,Strark,android web,Paid,1/19/16,1/24/16,2/1/16,Dodge,Magnum,2007,NA
38466,Strark,ios web,Organic,1/9/16,1/30/16,2/22/16,Toyota,Prius V,2011,NA
38467,Strark,ios web,Referral,1/23/16,1/23/16,NA,,,NA,NA
38468,Berton,,Organic,1/25/16,1/31/16,NA,,,NA,NA
38469,Strark,ios web,Paid,1/27/16,NA,NA,,,NA,NA
38470,Wrouver,ios web,Paid,1/22/16,NA,NA,,,NA,NA
38471,Strark,android web,Referral,1/16/16,1/22/16,NA,,,NA,NA
38472,Strark,mac,Paid,1/16/16,1/19/16,NA,,,NA,NA
38473,Wrouver,mac,Paid,1/26/16,2/1/16,2/3/16,Nissan,Maxima,2011,NA
38474,Strark,windows,Paid,1/16/16,1/21/16,NA,,,NA,NA
38475,Strark,ios web,Paid,1/6/16,2/1/16,NA,,,NA,NA
38476,Strark,android web,Referral,1/5/16,1/20/16,NA,,,NA,NA
38477,Strark,other,Paid,1/7/16,1/25/16,NA,,,NA,NA
38478,Wrouver,mac,Referral,1/7/16,1/7/16,NA,,,NA,NA
38479,Strark,mac,Paid,1/22/16,NA,NA,,,NA,NA
38480,Berton,windows,Referral,1/29/16,2/9/16,NA,,,NA,NA
38481,Strark,ios web,Paid,1/17/16,2/12/16,2/16/16,Toyota,Highlander,2008,NA
38482,Berton,android web,Paid,1/22/16,2/4/16,NA,,,NA,NA
38483,Strark,,Referral,1/1/16,NA,NA,,,NA,NA
38484,Strark,windows,Paid,1/27/16,NA,NA,,,NA,NA
38485,Strark,android web,Paid,1/29/16,NA,NA,,,NA,NA
38486,Berton,android web,Referral,1/14/16,1/14/16,1/15/16,Nissan,Rogue,2013,1/29/16
38487,Berton,,Referral,1/10/16,1/20/16,NA,,,NA,NA
38488,Berton,mac,Referral,1/3/16,NA,NA,,,NA,NA
38489,Strark,android web,Referral,1/23/16,1/23/16,NA,Chevrolet,Suburban,2016,NA
38490,Strark,ios web,Paid,1/29/16,2/4/16,NA,,,NA,NA
38491,Strark,mac,Paid,1/7/16,NA,NA,,,NA,NA
38492,Berton,mac,Organic,1/29/16,1/31/16,2/1/16,Mercedes-Benz,CLA-Class,2015,2/5/16
38493,Berton,ios web,Paid,1/27/16,1/28/16,NA,,,NA,NA
38494,Strark,ios web,Organic,1/28/16,2/1/16,NA,,,NA,NA
38495,Strark,ios web,Paid,1/16/16,1/18/16,2/22/16,Mazda,MAZDA2,2011,NA
38496,Wrouver,windows,Organic,1/25/16,1/27/16,NA,,,NA,NA
38497,Berton,ios web,Referral,1/9/16,1/18/16,NA,,,NA,NA
38498,Strark,mac,Organic,1/8/16,2/2/16,NA,,,NA,NA
38499,Berton,ios web,Paid,1/7/16,1/20/16,NA,,,NA,NA
38500,Berton,ios web,Referral,1/16/16,1/22/16,2/25/16,Toyota,Sienna,2008,NA
38501,Berton,android web,Referral,1/17/16,1/31/16,2/2/16,Honda,Accord,2016,2/3/16
38502,Strark,other,Paid,1/27/16,2/7/16,NA,,,NA,NA
38503,Berton,windows,Referral,1/26/16,2/16/16,NA,,,NA,NA
38504,Berton,other,Organic,1/27/16,NA,NA,,,NA,NA
38505,Berton,windows,Referral,1/19/16,1/27/16,NA,,,NA,NA
38506,Strark,ios web,Referral,1/7/16,1/8/16,1/14/16,Kia,Optima,2015,1/24/16
38507,Berton,android web,Referral,1/13/16,1/18/16,1/22/16,Nissan,Altima,2014,NA
38508,Berton,android web,Referral,1/28/16,1/30/16,1/31/16,Honda,Civic,2015,NA
38509,Strark,windows,Organic,1/1/16,1/2/16,1/9/16,Toyota,Prius C,2016,1/13/16
38510,Strark,ios web,Organic,1/8/16,NA,NA,,,NA,NA
38511,Berton,ios web,Organic,1/27/16,1/28/16,1/29/16,Acura,RDX,2008,2/2/16
38512,Berton,windows,Paid,1/20/16,2/2/16,2/4/16,Land Rover,Range Rover,2006,2/13/16
38513,Strark,other,Paid,1/11/16,NA,NA,,,NA,NA
38514,Strark,,Referral,1/7/16,NA,NA,,,NA,NA
38515,Strark,ios web,Paid,1/22/16,NA,NA,,,NA,NA
38516,Strark,ios web,Organic,1/20/16,1/21/16,1/22/16,Nissan,Sentra,2015,2/18/16
38517,Berton,android web,Paid,1/22/16,2/13/16,2/28/16,Honda,Civic,2012,NA
38518,Strark,windows,Referral,1/20/16,1/29/16,NA,,,NA,NA
38519,Wrouver,ios web,Paid,1/3/16,NA,NA,,,NA,NA
38520,Berton,android web,Referral,1/15/16,1/22/16,NA,,,NA,NA
38521,Berton,ios web,Referral,1/22/16,2/22/16,2/29/16,Audi,A3,2015,NA
38522,Strark,,Organic,1/25/16,2/2/16,NA,,,NA,NA
38523,Strark,,Referral,1/11/16,NA,NA,,,NA,NA
38524,Strark,ios web,Organic,1/11/16,NA,NA,,,NA,NA
38525,Strark,windows,Paid,1/1/16,NA,NA,,,NA,NA
38526,Strark,mac,Paid,1/14/16,NA,NA,,,NA,NA
38527,Strark,android web,Paid,1/30/16,NA,NA,,,NA,NA
38528,Strark,,Organic,1/25/16,NA,NA,,,NA,NA
38529,Strark,ios web,Paid,1/18/16,NA,NA,,,NA,NA
38530,Berton,android web,Organic,1/9/16,NA,NA,,,NA,NA
38531,Wrouver,windows,Paid,1/28/16,NA,NA,,,NA,NA
38532,Strark,,Referral,1/11/16,NA,NA,,,NA,NA
38533,Strark,ios web,Paid,1/17/16,NA,NA,,,NA,NA
38534,Berton,,Organic,1/26/16,NA,NA,,,NA,NA
38535,Strark,,Referral,1/5/16,NA,NA,,,NA,NA
38536,Strark,,Referral,1/4/16,NA,NA,,,NA,NA
38537,Strark,ios web,Paid,1/13/16,NA,NA,,,NA,NA
38538,Strark,other,Paid,1/15/16,NA,NA,,,NA,NA
38539,Strark,windows,Organic,1/18/16,NA,NA,,,NA,NA
38540,Strark,windows,Organic,1/20/16,1/26/16,NA,,,NA,NA
38541,Strark,,Referral,1/2/16,NA,NA,,,NA,NA
38542,Strark,android web,Paid,1/1/16,NA,NA,,,NA,NA
38543,Wrouver,mac,Paid,1/14/16,NA,NA,,,NA,NA
38544,Berton,windows,Paid,1/21/16,NA,NA,,,NA,NA
38545,Strark,ios web,Organic,1/28/16,NA,NA,,,NA,NA
38546,Berton,ios web,Paid,1/30/16,NA,NA,,,NA,NA
38547,Strark,android web,Referral,1/8/16,NA,NA,,,NA,NA
38548,Strark,ios web,Paid,1/25/16,NA,NA,,,NA,NA
38549,Strark,ios web,Paid,1/21/16,NA,NA,,,NA,NA
38550,Wrouver,ios web,Organic,1/16/16,NA,NA,,,NA,NA
